x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,y-count
1,1,4,0,4,0,1,0,2,2,2,0,2,0,2,0,7
1,4,0,4,0,1,0,7,2,2,0,2,0,2,0,2,11
4,0,4,0,1,0,7,11,2,0,2,0,2,0,2,2,15
0,4,0,1,0,7,11,15,0,2,0,2,0,2,2,2,22
4,0,1,0,7,11,15,22,2,0,2,0,2,2,2,8,20
0,1,0,7,11,15,22,20,0,2,0,2,2,2,8,6,30
1,0,7,11,15,22,20,30,2,0,2,2,2,8,6,9,28
0,7,11,15,22,20,30,28,0,2,2,2,8,6,9,7,34
7,11,15,22,20,30,28,34,2,2,2,8,6,9,7,6,37
11,15,22,20,30,28,34,37,2,2,8,6,9,7,6,4,49
15,22,20,30,28,34,37,49,2,8,6,9,7,6,4,6,46
22,20,30,28,34,37,49,46,8,6,9,7,6,4,6,5,45
20,30,28,34,37,49,46,45,6,9,7,6,4,6,5,8,62
30,28,34,37,49,46,45,62,9,7,6,4,6,5,8,7,60
28,34,37,49,46,45,62,60,7,6,4,6,5,8,7,7,58
34,37,49,46,45,62,60,58,6,4,6,5,8,7,7,7,71
37,49,46,45,62,60,58,71,4,6,5,8,7,7,7,6,66
49,46,45,62,60,58,71,66,6,5,8,7,7,7,6,4,76
46,45,62,60,58,71,66,76,5,8,7,7,7,6,4,5,78
45,62,60,58,71,66,76,78,8,7,7,7,6,4,5,3,73
62,60,58,71,66,76,78,73,7,7,7,6,4,5,3,3,74
60,58,71,66,76,78,73,74,7,7,6,4,5,3,3,3,63
58,71,66,76,78,73,74,63,7,6,4,5,3,3,3,2,73
71,66,76,78,73,74,63,73,6,4,5,3,3,3,2,5,62
66,76,78,73,74,63,73,62,4,5,3,3,3,2,5,6,58
76,78,73,74,63,73,62,58,5,3,3,3,2,5,6,7,50
78,73,74,63,73,62,58,50,3,3,3,2,5,6,7,3,43
73,74,63,73,62,58,50,43,3,3,2,5,6,7,3,4,49
74,63,73,62,58,50,43,49,3,2,5,6,7,3,4,3,39
63,73,62,58,50,43,49,39,2,5,6,7,3,4,3,3,32
73,62,58,50,43,49,39,32,5,6,7,3,4,3,3,3,33
62,58,50,43,49,39,32,33,6,7,3,4,3,3,3,4,27
58,50,43,49,39,32,33,27,7,3,4,3,3,3,4,4,24
50,43,49,39,32,33,27,24,3,4,3,3,3,4,4,4,8
43,49,39,32,33,27,24,8,4,3,3,3,4,4,4,3,8
49,39,32,33,27,24,8,8,3,3,3,4,4,4,3,3,4
39,32,33,27,24,8,8,4,3,3,4,4,4,3,3,9,2
32,33,27,24,8,8,4,2,3,4,4,4,3,3,9,4,0
33,27,24,8,8,4,2,0,4,4,4,3,3,9,4,0,1
27,24,8,8,4,2,0,1,4,4,3,3,9,4,0,4,0
24,8,8,4,2,0,1,0,4,3,3,9,4,0,4,0,0
8,8,4,2,0,1,0,0,3,3,9,4,0,4,0,0,0
8,4,2,0,1,0,0,0,3,9,4,0,4,0,0,0,0
4,2,0,1,0,0,0,0,9,4,0,4,0,0,0,0,0
2,0,1,0,0,0,0,0,4,0,4,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,2
0,0,0,2,0,0,0,2,0,0,0,4,0,0,0,4,0
0,0,2,0,0,0,2,0,0,0,4,0,0,0,4,0,0
0,2,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0
2,0,0,0,2,0,0,0,4,0,0,0,4,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,2
0,0,2,0,0,0,0,2,0,0,4,0,0,0,0,4,0
0,2,0,0,0,0,2,0,0,4,0,0,0,0,4,0,0
2,0,0,0,0,2,0,0,4,0,0,0,0,4,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,4,3
0,0,0,0,0,1,1,3,0,0,0,0,0,3,4,4,0
0,0,0,0,1,1,3,0,0,0,0,0,3,4,4,0,0
0,0,0,1,1,3,0,0,0,0,0,3,4,4,0,0,0
0,0,1,1,3,0,0,0,0,0,3,4,4,0,0,0,0
0,1,1,3,0,0,0,0,0,3,4,4,0,0,0,0,0
1,1,3,0,0,0,0,0,3,4,4,0,0,0,0,0,4
1,3,0,0,0,0,0,4,4,4,0,0,0,0,0,7,0
3,0,0,0,0,0,4,0,4,0,0,0,0,0,7,0,0
0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0
0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0
0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0
0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0
0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0
0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,1
0,0,0,0,1,1,0,1,0,0,0,0,3,3,0,3,0
0,0,0,1,1,0,1,0,0,0,0,3,3,0,3,0,1
0,0,1,1,0,1,0,1,0,0,3,3,0,3,0,5,1
0,1,1,0,1,0,1,1,0,3,3,0,3,0,5,5,0
1,1,0,1,0,1,1,0,3,3,0,3,0,5,5,0,3
1,0,1,0,1,1,0,3,3,0,3,0,5,5,0,5,1
0,1,0,1,1,0,3,1,0,3,0,5,5,0,5,5,4
1,0,1,1,0,3,1,4,3,0,5,5,0,5,5,5,0
0,1,1,0,3,1,4,0,0,5,5,0,5,5,5,0,1
1,1,0,3,1,4,0,1,5,5,0,5,5,5,0,5,0
1,0,3,1,4,0,1,0,5,0,5,5,5,0,5,0,8
0,3,1,4,0,1,0,8,0,5,5,5,0,5,0,5,12
3,1,4,0,1,0,8,12,5,5,5,0,5,0,5,5,13
1,4,0,1,0,8,12,13,5,5,0,5,0,5,5,5,20
4,0,1,0,8,12,13,20,5,0,5,0,5,5,5,5,21
0,1,0,8,12,13,20,21,0,5,0,5,5,5,5,5,30
1,0,8,12,13,20,21,30,5,0,5,5,5,5,5,8,26
0,8,12,13,20,21,30,26,0,5,5,5,5,5,8,6,37
8,12,13,20,21,30,26,37,5,5,5,5,5,8,6,6,36
12,13,20,21,30,26,37,36,5,5,5,5,8,6,6,6,49
13,20,21,30,26,37,36,49,5,5,5,8,6,6,6,7,43
20,21,30,26,37,36,49,43,5,5,8,6,6,6,7,4,53
21,30,26,37,36,49,43,53,5,8,6,6,6,7,4,6,51
30,26,37,36,49,43,53,51,8,6,6,6,7,4,6,6,65
26,37,36,49,43,53,51,65,6,6,6,7,4,6,6,9,62
37,36,49,43,53,51,65,62,6,6,7,4,6,6,9,8,63
36,49,43,53,51,65,62,63,6,7,4,6,6,9,8,7,72
49,43,53,51,65,62,63,72,7,4,6,6,9,8,7,6,81
43,53,51,65,62,63,72,81,4,6,6,9,8,7,6,5,73
53,51,65,62,63,72,81,73,6,6,9,8,7,6,5,7,77
51,65,62,63,72,81,73,77,6,9,8,7,6,5,7,8,69
65,62,63,72,81,73,77,69,9,8,7,6,5,7,8,4,73
62,63,72,81,73,77,69,73,8,7,6,5,7,8,4,6,66
63,72,81,73,77,69,73,66,7,6,5,7,8,4,6,5,60
72,81,73,77,69,73,66,60,6,5,7,8,4,6,5,4,56
81,73,77,69,73,66,60,56,5,7,8,4,6,5,4,4,52
73,77,69,73,66,60,56,52,7,8,4,6,5,4,4,2,44
77,69,73,66,60,56,52,44,8,4,6,5,4,4,2,4,44
69,73,66,60,56,52,44,44,4,6,5,4,4,2,4,5,41
73,66,60,56,52,44,44,41,6,5,4,4,2,4,5,7,37
66,60,56,52,44,44,41,37,5,4,4,2,4,5,7,6,30
60,56,52,44,44,41,37,30,4,4,2,4,5,7,6,6,29
56,52,44,44,41,37,30,29,4,2,4,5,7,6,6,7,20
52,44,44,41,37,30,29,20,2,4,5,7,6,6,7,6,9
44,44,41,37,30,29,20,9,4,5,7,6,6,7,6,6,9
44,41,37,30,29,20,9,9,5,7,6,6,7,6,6,6,4
41,37,30,29,20,9,9,4,7,6,6,7,6,6,6,7,2
37,30,29,20,9,9,4,2,6,6,7,6,6,6,7,4,0
30,29,20,9,9,4,2,0,6,7,6,6,6,7,4,0,1
29,20,9,9,4,2,0,1,7,6,6,6,7,4,0,4,0
20,9,9,4,2,0,1,0,6,6,6,7,4,0,4,0,2
9,9,4,2,0,1,0,2,6,6,7,4,0,4,0,4,0
9,4,2,0,1,0,2,0,6,7,4,0,4,0,4,0,1
4,2,0,1,0,2,0,1,7,4,0,4,0,4,0,3,0
2,0,1,0,2,0,1,0,4,0,4,0,4,0,3,0,0
0,1,0,2,0,1,0,0,0,4,0,4,0,3,0,0,0
1,0,2,0,1,0,0,0,4,0,4,0,3,0,0,0,0
0,2,0,1,0,0,0,0,0,4,0,3,0,0,0,0,0
2,0,1,0,0,0,0,0,4,0,3,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,6,0
0,0,0,0,0,1,1,0,0,0,0,0,0,6,6,0,0
0,0,0,0,1,1,0,0,0,0,0,0,6,6,0,0,1
0,0,0,1,1,0,0,1,0,0,0,6,6,0,0,6,1
0,0,1,1,0,0,1,1,0,0,6,6,0,0,6,7,0
0,1,1,0,0,1,1,0,0,6,6,0,0,6,7,0,0
1,1,0,0,1,1,0,0,6,6,0,0,6,7,0,0,0
1,0,0,1,1,0,0,0,6,0,0,6,7,0,0,0,2
0,0,1,1,0,0,0,2,0,0,6,7,0,0,0,5,0
0,1,1,0,0,0,2,0,0,6,7,0,0,0,5,0,0
1,1,0,0,0,2,0,0,6,7,0,0,0,5,0,0,0
1,0,0,0,2,0,0,0,7,0,0,0,5,0,0,0,2
0,0,0,2,0,0,0,2,0,0,0,5,0,0,0,4,0
0,0,2,0,0,0,2,0,0,0,5,0,0,0,4,0,0
0,2,0,0,0,2,0,0,0,5,0,0,0,4,0,0,0
2,0,0,0,2,0,0,0,5,0,0,0,4,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,1
0,0,2,0,0,0,0,1,0,0,4,0,0,0,0,3,1
0,2,0,0,0,0,1,1,0,4,0,0,0,0,3,6,0
2,0,0,0,0,1,1,0,4,0,0,0,0,3,6,0,0
0,0,0,0,1,1,0,0,0,0,0,0,3,6,0,0,0
0,0,0,1,1,0,0,0,0,0,0,3,6,0,0,0,0
0,0,1,1,0,0,0,0,0,0,3,6,0,0,0,0,0
0,1,1,0,0,0,0,0,0,3,6,0,0,0,0,0,0
1,1,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,6,0,0,0,6,1
0,0,1,0,0,0,1,1,0,0,6,0,0,0,6,6,0
0,1,0,0,0,1,1,0,0,6,0,0,0,6,6,0,1
1,0,0,0,1,1,0,1,6,0,0,0,6,6,0,6,0
0,0,0,1,1,0,1,0,0,0,0,6,6,0,6,0,0
0,0,1,1,0,1,0,0,0,0,6,6,0,6,0,0,2
0,1,1,0,1,0,0,2,0,6,6,0,6,0,0,6,0
1,1,0,1,0,0,2,0,6,6,0,6,0,0,6,0,5
1,0,1,0,0,2,0,5,6,0,6,0,0,6,0,6,0
0,1,0,0,2,0,5,0,0,6,0,0,6,0,6,0,4
1,0,0,2,0,5,0,4,6,0,0,6,0,6,0,6,6
0,0,2,0,5,0,4,6,0,0,6,0,6,0,6,6,0
0,2,0,5,0,4,6,0,0,6,0,6,0,6,6,0,3
2,0,5,0,4,6,0,3,6,0,6,0,6,6,0,6,2
0,5,0,4,6,0,3,2,0,6,0,6,6,0,6,3,1
5,0,4,6,0,3,2,1,6,0,6,6,0,6,3,4,0
0,4,6,0,3,2,1,0,0,6,6,0,6,3,4,0,8
4,6,0,3,2,1,0,8,6,6,0,6,3,4,0,2,16
6,0,3,2,1,0,8,16,6,0,6,3,4,0,2,4,17
0,3,2,1,0,8,16,17,0,6,3,4,0,2,4,4,25
3,2,1,0,8,16,17,25,6,3,4,0,2,4,4,4,24
2,1,0,8,16,17,25,24,3,4,0,2,4,4,4,4,36
1,0,8,16,17,25,24,36,4,0,2,4,4,4,4,4,35
0,8,16,17,25,24,36,35,0,2,4,4,4,4,4,4,40
8,16,17,25,24,36,35,40,2,4,4,4,4,4,4,6,44
16,17,25,24,36,35,40,44,4,4,4,4,4,4,6,4,60
17,25,24,36,35,40,44,60,4,4,4,4,4,6,4,4,56
25,24,36,35,40,44,60,56,4,4,4,4,6,4,4,3,60
24,36,35,40,44,60,56,60,4,4,4,6,4,4,3,3,62
36,35,40,44,60,56,60,62,4,4,6,4,4,3,3,4,74
35,40,44,60,56,60,62,74,4,6,4,4,3,3,4,6,67
40,44,60,56,60,62,74,67,6,4,4,3,3,4,6,6,87
44,60,56,60,62,74,67,87,4,4,3,3,4,6,6,5,82
60,56,60,62,74,67,87,82,4,3,3,4,6,6,5,5,91
56,60,62,74,67,87,82,91,3,3,4,6,6,5,5,4,87
60,62,74,67,87,82,91,87,3,4,6,6,5,5,4,4,95
62,74,67,87,82,91,87,95,4,6,6,5,5,4,4,4,85
74,67,87,82,91,87,95,85,6,6,5,5,4,4,4,5,82
67,87,82,91,87,95,85,82,6,5,5,4,4,4,5,4,83
87,82,91,87,95,85,82,83,5,5,4,4,4,5,4,4,75
82,91,87,95,85,82,83,75,5,4,4,4,5,4,4,7,62
91,87,95,85,82,83,75,62,4,4,4,5,4,4,7,5,68
87,95,85,82,83,75,62,68,4,4,5,4,4,7,5,5,52
95,85,82,83,75,62,68,52,4,5,4,4,7,5,5,4,60
85,82,83,75,62,68,52,60,5,4,4,7,5,5,4,4,44
82,83,75,62,68,52,60,44,4,4,7,5,5,4,4,4,42
83,75,62,68,52,60,44,42,4,7,5,5,4,4,4,5,38
75,62,68,52,60,44,42,38,7,5,5,4,4,4,5,4,34
62,68,52,60,44,42,38,34,5,5,4,4,4,5,4,5,27
68,52,60,44,42,38,34,27,5,4,4,4,5,4,5,6,9
52,60,44,42,38,34,27,9,4,4,4,5,4,5,6,7,10
60,44,42,38,34,27,9,10,4,4,5,4,5,6,7,6,6
44,42,38,34,27,9,10,6,4,5,4,5,6,7,6,7,0
42,38,34,27,9,10,6,0,5,4,5,6,7,6,7,0,1
38,34,27,9,10,6,0,1,4,5,6,7,6,7,0,7,1
34,27,9,10,6,0,1,1,5,6,7,6,7,0,7,7,1
27,9,10,6,0,1,1,1,6,7,6,7,0,7,7,2,0
9,10,6,0,1,1,1,0,7,6,7,0,7,7,2,0,0
10,6,0,1,1,1,0,0,6,7,0,7,7,2,0,0,1
6,0,1,1,1,0,0,1,7,0,7,7,2,0,0,2,1
0,1,1,1,0,0,1,1,0,7,7,2,0,0,2,4,0
1,1,1,0,0,1,1,0,7,7,2,0,0,2,4,0,0
1,1,0,0,1,1,0,0,7,2,0,0,2,4,0,0,0
1,0,0,1,1,0,0,0,2,0,0,2,4,0,0,0,0
0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,0,0
0,1,1,0,0,0,0,0,0,2,4,0,0,0,0,0,3
1,1,0,0,0,0,0,3,2,4,0,0,0,0,0,6,0
1,0,0,0,0,0,3,0,4,0,0,0,0,0,6,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0
0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,2
0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,4,0
0,0,3,0,0,0,2,0,0,0,6,0,0,0,4,0,0
0,3,0,0,0,2,0,0,0,6,0,0,0,4,0,0,0
3,0,0,0,2,0,0,0,6,0,0,0,4,0,0,0,0
0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,7,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,1
0,0,0,0,0,0,3,1,0,0,0,0,0,0,7,4,0
0,0,0,0,0,3,1,0,0,0,0,0,0,7,4,0,1
0,0,0,0,3,1,0,1,0,0,0,0,7,4,0,4,0
0,0,0,3,1,0,1,0,0,0,0,7,4,0,4,0,1
0,0,3,1,0,1,0,1,0,0,7,4,0,4,0,4,6
0,3,1,0,1,0,1,6,0,7,4,0,4,0,4,4,7
3,1,0,1,0,1,6,7,7,4,0,4,0,4,4,5,6
1,0,1,0,1,6,7,6,4,0,4,0,4,4,5,6,7
0,1,0,1,6,7,6,7,0,4,0,4,4,5,6,6,7
1,0,1,6,7,6,7,7,4,0,4,4,5,6,6,4,8
0,1,6,7,6,7,7,8,0,4,4,5,6,6,4,3,9
1,6,7,6,7,7,8,9,4,4,5,6,6,4,3,4,11
6,7,6,7,7,8,9,11,4,5,6,6,4,3,4,7,19
7,6,7,7,8,9,11,19,5,6,6,4,3,4,7,3,19
6,7,7,8,9,11,19,19,6,6,4,3,4,7,3,3,27
7,7,8,9,11,19,19,27,6,4,3,4,7,3,3,4,33
7,8,9,11,19,19,27,33,4,3,4,7,3,3,4,4,40
8,9,11,19,19,27,33,40,3,4,7,3,3,4,4,4,43
9,11,19,19,27,33,40,43,4,7,3,3,4,4,4,5,48
11,19,19,27,33,40,43,48,7,3,3,4,4,4,5,5,60
19,19,27,33,40,43,48,60,3,3,4,4,4,5,5,5,66
19,27,33,40,43,48,60,66,3,4,4,4,5,5,5,4,65
27,33,40,43,48,60,66,65,4,4,4,5,5,5,4,8,72
33,40,43,48,60,66,65,72,4,4,5,5,5,4,8,3,77
40,43,48,60,66,65,72,77,4,5,5,5,4,8,3,4,82
43,48,60,66,65,72,77,82,5,5,5,4,8,3,4,6,93
48,60,66,65,72,77,82,93,5,5,4,8,3,4,6,4,99
60,66,65,72,77,82,93,99,5,4,8,3,4,6,4,4,95
66,65,72,77,82,93,99,95,4,8,3,4,6,4,4,6,114
65,72,77,82,93,99,95,114,8,3,4,6,4,4,6,5,107
72,77,82,93,99,95,114,107,3,4,6,4,4,6,5,4,110
77,82,93,99,95,114,107,110,4,6,4,4,6,5,4,4,103
82,93,99,95,114,107,110,103,6,4,4,6,5,4,4,6,99
93,99,95,114,107,110,103,99,4,4,6,5,4,4,6,6,100
99,95,114,107,110,103,99,100,4,6,5,4,4,6,6,5,84
95,114,107,110,103,99,100,84,6,5,4,4,6,6,5,5,84
114,107,110,103,99,100,84,84,5,4,4,6,6,5,5,4,71
107,110,103,99,100,84,84,71,4,4,6,6,5,5,4,4,64
110,103,99,100,84,84,71,64,4,6,6,5,5,4,4,4,69
103,99,100,84,84,71,64,69,6,6,5,5,4,4,4,3,56
99,100,84,84,71,64,69,56,6,5,5,4,4,4,3,2,52
100,84,84,71,64,69,56,52,5,5,4,4,4,3,2,6,45
84,84,71,64,69,56,52,45,5,4,4,4,3,2,6,4,40
84,71,64,69,56,52,45,40,4,4,4,3,2,6,4,5,29
71,64,69,56,52,45,40,29,4,4,3,2,6,4,5,6,15
64,69,56,52,45,40,29,15,4,3,2,6,4,5,6,6,12
69,56,52,45,40,29,15,12,3,2,6,4,5,6,6,9,7
56,52,45,40,29,15,12,7,2,6,4,5,6,6,9,3,0
52,45,40,29,15,12,7,0,6,4,5,6,6,9,3,0,2
45,40,29,15,12,7,0,2,4,5,6,6,9,3,0,3,0
40,29,15,12,7,0,2,0,5,6,6,9,3,0,3,0,1
29,15,12,7,0,2,0,1,6,6,9,3,0,3,0,3,0
15,12,7,0,2,0,1,0,6,9,3,0,3,0,3,0,0
12,7,0,2,0,1,0,0,9,3,0,3,0,3,0,0,1
7,0,2,0,1,0,0,1,3,0,3,0,3,0,0,3,0
0,2,0,1,0,0,1,0,0,3,0,3,0,0,3,0,1
2,0,1,0,0,1,0,1,3,0,3,0,0,3,0,3,0
0,1,0,0,1,0,1,0,0,3,0,0,3,0,3,0,0
1,0,0,1,0,1,0,0,3,0,0,3,0,3,0,0,0
0,0,1,0,1,0,0,0,0,0,3,0,3,0,0,0,0
0,1,0,1,0,0,0,0,0,3,0,3,0,0,0,0,3
1,0,1,0,0,0,0,3,3,0,3,0,0,0,0,3,0
0,1,0,0,0,0,3,0,0,3,0,0,0,0,3,0,2
1,0,0,0,0,3,0,2,3,0,0,0,0,3,0,3,0
0,0,0,0,3,0,2,0,0,0,0,0,3,0,3,0,0
0,0,0,3,0,2,0,0,0,0,0,3,0,3,0,0,0
0,0,3,0,2,0,0,0,0,0,3,0,3,0,0,0,0
0,3,0,2,0,0,0,0,0,3,0,3,0,0,0,0,1
3,0,2,0,0,0,0,1,3,0,3,0,0,0,0,3,1
0,2,0,0,0,0,1,1,0,3,0,0,0,0,3,3,1
2,0,0,0,0,1,1,1,3,0,0,0,0,3,3,3,0
0,0,0,0,1,1,1,0,0,0,0,0,3,3,3,0,0
0,0,0,1,1,1,0,0,0,0,0,3,3,3,0,0,0
0,0,1,1,1,0,0,0,0,0,3,3,3,0,0,0,0
0,1,1,1,0,0,0,0,0,3,3,3,0,0,0,0,1
1,1,1,0,0,0,0,1,3,3,3,0,0,0,0,3,0
1,1,0,0,0,0,1,0,3,3,0,0,0,0,3,0,0
1,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,2
0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,3,0
0,0,1,0,0,0,2,0,0,0,3,0,0,0,3,0,0
0,1,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0
1,0,0,0,2,0,0,0,3,0,0,0,3,0,0,0,1
0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,3,0
0,0,2,0,0,0,1,0,0,0,3,0,0,0,3,0,0
0,2,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0
2,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,3,0
0,0,1,0,0,0,1,0,0,0,3,0,0,0,3,0,0
0,1,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0
1,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,3,1
0,0,1,0,0,0,1,1,0,0,3,0,0,0,3,3,0
0,1,0,0,0,1,1,0,0,3,0,0,0,3,3,0,0
1,0,0,0,1,1,0,0,3,0,0,0,3,3,0,0,1
0,0,0,1,1,0,0,1,0,0,0,3,3,0,0,3,0
0,0,1,1,0,0,1,0,0,0,3,3,0,0,3,0,0
0,1,1,0,0,1,0,0,0,3,3,0,0,3,0,0,1
1,1,0,0,1,0,0,1,3,3,0,0,3,0,0,3,0
1,0,0,1,0,0,1,0,3,0,0,3,0,0,3,0,0
0,0,1,0,0,1,0,0,0,0,3,0,0,3,0,0,2
0,1,0,0,1,0,0,2,0,3,0,0,3,0,0,3,7
1,0,0,1,0,0,2,7,3,0,0,3,0,0,3,3,8
0,0,1,0,0,2,7,8,0,0,3,0,0,3,3,3,7
0,1,0,0,2,7,8,7,0,3,0,0,3,3,3,2,3
1,0,0,2,7,8,7,3,3,0,0,3,3,3,2,1,8
0,0,2,7,8,7,3,8,0,0,3,3,3,2,1,1,6
0,2,7,8,7,3,8,6,0,3,3,3,2,1,1,1,9
2,7,8,7,3,8,6,9,3,3,3,2,1,1,1,1,9
7,8,7,3,8,6,9,9,3,3,2,1,1,1,1,1,9
8,7,3,8,6,9,9,9,3,2,1,1,1,1,1,2,11
7,3,8,6,9,9,9,11,2,1,1,1,1,1,2,7,13
3,8,6,9,9,9,11,13,1,1,1,1,1,2,7,1,23
8,6,9,9,9,11,13,23,1,1,1,1,2,7,1,1,23
6,9,9,9,11,13,23,23,1,1,1,2,7,1,1,4,33
9,9,9,11,13,23,23,33,1,1,2,7,1,1,4,6,36
9,9,11,13,23,23,33,36,1,2,7,1,1,4,6,2,52
9,11,13,23,23,33,36,52,2,7,1,1,4,6,2,2,47
11,13,23,23,33,36,52,47,7,1,1,4,6,2,2,5,61
13,23,23,33,36,52,47,61,1,1,4,6,2,2,5,6,69
23,23,33,36,52,47,61,69,1,4,6,2,2,5,6,5,75
23,33,36,52,47,61,69,75,4,6,2,2,5,6,5,6,82
33,36,52,47,61,69,75,82,6,2,2,5,6,5,6,7,82
36,52,47,61,69,75,82,82,2,2,5,6,5,6,7,5,95
52,47,61,69,75,82,82,95,2,5,6,5,6,7,5,7,111
47,61,69,75,82,82,95,111,5,6,5,6,7,5,7,5,102
61,69,75,82,82,95,111,102,6,5,6,7,5,7,5,5,120
69,75,82,82,95,111,102,120,5,6,7,5,7,5,5,5,115
75,82,82,95,111,102,120,115,6,7,5,7,5,5,5,6,134
82,82,95,111,102,120,115,134,7,5,7,5,5,5,6,5,129
82,95,111,102,120,115,134,129,5,7,5,5,5,6,5,4,135
95,111,102,120,115,134,129,135,7,5,5,5,6,5,4,4,120
111,102,120,115,134,129,135,120,5,5,5,6,5,4,4,4,114
102,120,115,134,129,135,120,114,5,5,6,5,4,4,4,6,125
120,115,134,129,135,120,114,125,5,6,5,4,4,4,6,5,108
115,134,129,135,120,114,125,108,6,5,4,4,4,6,5,7,92
134,129,135,120,114,125,108,92,5,4,4,4,6,5,7,6,90
