x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,x-notional,y-count
13,16,21,25,27,29,34,40,37,48,47,52,46,66,62,62,4,4,6,4,5,6,5,6,6,6,7,4,4,6,5,6,60
16,21,25,27,29,34,40,37,48,47,52,46,66,62,62,60,4,6,4,5,6,5,6,6,6,7,4,4,6,5,6,5,71
21,25,27,29,34,40,37,48,47,52,46,66,62,62,60,71,6,4,5,6,5,6,6,6,7,4,4,6,5,6,5,5,63
25,27,29,34,40,37,48,47,52,46,66,62,62,60,71,63,4,5,6,5,6,6,6,7,4,4,6,5,6,5,5,5,59
27,29,34,40,37,48,47,52,46,66,62,62,60,71,63,59,5,6,5,6,6,6,7,4,4,6,5,6,5,5,5,4,62
29,34,40,37,48,47,52,46,66,62,62,60,71,63,59,62,6,5,6,6,6,7,4,4,6,5,6,5,5,5,4,4,48
34,40,37,48,47,52,46,66,62,62,60,71,63,59,62,48,5,6,6,6,7,4,4,6,5,6,5,5,5,4,4,4,50
40,37,48,47,52,46,66,62,62,60,71,63,59,62,48,50,6,6,6,7,4,4,6,5,6,5,5,5,4,4,4,4,45
37,48,47,52,46,66,62,62,60,71,63,59,62,48,50,45,6,6,7,4,4,6,5,6,5,5,5,4,4,4,4,5,39
48,47,52,46,66,62,62,60,71,63,59,62,48,50,45,39,6,7,4,4,6,5,6,5,5,5,4,4,4,4,5,4,38
47,52,46,66,62,62,60,71,63,59,62,48,50,45,39,38,7,4,4,6,5,6,5,5,5,4,4,4,4,5,4,6,31
52,46,66,62,62,60,71,63,59,62,48,50,45,39,38,31,4,4,6,5,6,5,5,5,4,4,4,4,5,4,6,7,33
46,66,62,62,60,71,63,59,62,48,50,45,39,38,31,33,4,6,5,6,5,5,5,4,4,4,4,5,4,6,7,7,30
66,62,62,60,71,63,59,62,48,50,45,39,38,31,33,30,6,5,6,5,5,5,4,4,4,4,5,4,6,7,7,6,25
62,62,60,71,63,59,62,48,50,45,39,38,31,33,30,25,5,6,5,5,5,4,4,4,4,5,4,6,7,7,6,6,20
62,60,71,63,59,62,48,50,45,39,38,31,33,30,25,20,6,5,5,5,4,4,4,4,5,4,6,7,7,6,6,6,16
60,71,63,59,62,48,50,45,39,38,31,33,30,25,20,16,5,5,5,4,4,4,4,5,4,6,7,7,6,6,6,7,15
71,63,59,62,48,50,45,39,38,31,33,30,25,20,16,15,5,5,4,4,4,4,5,4,6,7,7,6,6,6,7,4,8
63,59,62,48,50,45,39,38,31,33,30,25,20,16,15,8,5,4,4,4,4,5,4,6,7,7,6,6,6,7,4,7,8
59,62,48,50,45,39,38,31,33,30,25,20,16,15,8,8,4,4,4,4,5,4,6,7,7,6,6,6,7,4,7,7,6
62,48,50,45,39,38,31,33,30,25,20,16,15,8,8,6,4,4,4,5,4,6,7,7,6,6,6,7,4,7,7,8,5
48,50,45,39,38,31,33,30,25,20,16,15,8,8,6,5,4,4,5,4,6,7,7,6,6,6,7,4,7,7,8,3,8
50,45,39,38,31,33,30,25,20,16,15,8,8,6,5,8,4,5,4,6,7,7,6,6,6,7,4,7,7,8,3,4,2
45,39,38,31,33,30,25,20,16,15,8,8,6,5,8,2,5,4,6,7,7,6,6,6,7,4,7,7,8,3,4,1,5
39,38,31,33,30,25,20,16,15,8,8,6,5,8,2,5,4,6,7,7,6,6,6,7,4,7,7,8,3,4,1,2,3
38,31,33,30,25,20,16,15,8,8,6,5,8,2,5,3,6,7,7,6,6,6,7,4,7,7,8,3,4,1,2,3,3
31,33,30,25,20,16,15,8,8,6,5,8,2,5,3,3,7,7,6,6,6,7,4,7,7,8,3,4,1,2,3,3,2
33,30,25,20,16,15,8,8,6,5,8,2,5,3,3,2,7,6,6,6,7,4,7,7,8,3,4,1,2,3,3,3,3
30,25,20,16,15,8,8,6,5,8,2,5,3,3,2,3,6,6,6,7,4,7,7,8,3,4,1,2,3,3,3,3,0
25,20,16,15,8,8,6,5,8,2,5,3,3,2,3,0,6,6,7,4,7,7,8,3,4,1,2,3,3,3,3,0,1
20,16,15,8,8,6,5,8,2,5,3,3,2,3,0,1,6,7,4,7,7,8,3,4,1,2,3,3,3,3,0,3,0
16,15,8,8,6,5,8,2,5,3,3,2,3,0,1,0,7,4,7,7,8,3,4,1,2,3,3,3,3,0,3,0,1
15,8,8,6,5,8,2,5,3,3,2,3,0,1,0,1,4,7,7,8,3,4,1,2,3,3,3,3,0,3,0,3,1
8,8,6,5,8,2,5,3,3,2,3,0,1,0,1,1,7,7,8,3,4,1,2,3,3,3,3,0,3,0,3,3,2
8,6,5,8,2,5,3,3,2,3,0,1,0,1,1,2,7,8,3,4,1,2,3,3,3,3,0,3,0,3,3,8,0
6,5,8,2,5,3,3,2,3,0,1,0,1,1,2,0,8,3,4,1,2,3,3,3,3,0,3,0,3,3,8,0,1
5,8,2,5,3,3,2,3,0,1,0,1,1,2,0,1,3,4,1,2,3,3,3,3,0,3,0,3,3,8,0,8,0
8,2,5,3,3,2,3,0,1,0,1,1,2,0,1,0,4,1,2,3,3,3,3,0,3,0,3,3,8,0,8,0,0
2,5,3,3,2,3,0,1,0,1,1,2,0,1,0,0,1,2,3,3,3,3,0,3,0,3,3,8,0,8,0,0,0
5,3,3,2,3,0,1,0,1,1,2,0,1,0,0,0,2,3,3,3,3,0,3,0,3,3,8,0,8,0,0,0,0
3,3,2,3,0,1,0,1,1,2,0,1,0,0,0,0,3,3,3,3,0,3,0,3,3,8,0,8,0,0,0,0,0
3,2,3,0,1,0,1,1,2,0,1,0,0,0,0,0,3,3,3,0,3,0,3,3,8,0,8,0,0,0,0,0,0
2,3,0,1,0,1,1,2,0,1,0,0,0,0,0,0,3,3,0,3,0,3,3,8,0,8,0,0,0,0,0,0,1
3,0,1,0,1,1,2,0,1,0,0,0,0,0,0,1,3,0,3,0,3,3,8,0,8,0,0,0,0,0,0,4,0
0,1,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,3,0,3,3,8,0,8,0,0,0,0,0,0,4,0,0
1,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,3,0,3,3,8,0,8,0,0,0,0,0,0,4,0,0,0
0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3,8,0,8,0,0,0,0,0,0,4,0,0,0,0
1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,3,3,8,0,8,0,0,0,0,0,0,4,0,0,0,0,0
1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,8,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2
0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,1
0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0
0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,2
0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,3,3
0,0,0,0,0,0,2,0,0,0,1,2,1,0,2,3,0,0,0,0,0,0,3,0,0,0,3,3,3,0,3,3,3
0,0,0,0,0,2,0,0,0,1,2,1,0,2,3,3,0,0,0,0,0,3,0,0,0,3,3,3,0,3,3,3,4
0,0,0,0,2,0,0,0,1,2,1,0,2,3,3,4,0,0,0,0,3,0,0,0,3,3,3,0,3,3,3,5,7
0,0,0,2,0,0,0,1,2,1,0,2,3,3,4,7,0,0,0,3,0,0,0,3,3,3,0,3,3,3,5,6,8
0,0,2,0,0,0,1,2,1,0,2,3,3,4,7,8,0,0,3,0,0,0,3,3,3,0,3,3,3,5,6,5,16
0,2,0,0,0,1,2,1,0,2,3,3,4,7,8,16,0,3,0,0,0,3,3,3,0,3,3,3,5,6,5,6,14
2,0,0,0,1,2,1,0,2,3,3,4,7,8,16,14,3,0,0,0,3,3,3,0,3,3,3,5,6,5,6,5,28
0,0,0,1,2,1,0,2,3,3,4,7,8,16,14,28,0,0,0,3,3,3,0,3,3,3,5,6,5,6,5,6,25
0,0,1,2,1,0,2,3,3,4,7,8,16,14,28,25,0,0,3,3,3,0,3,3,3,5,6,5,6,5,6,6,38
0,1,2,1,0,2,3,3,4,7,8,16,14,28,25,38,0,3,3,3,0,3,3,3,5,6,5,6,5,6,6,4,37
1,2,1,0,2,3,3,4,7,8,16,14,28,25,38,37,3,3,3,0,3,3,3,5,6,5,6,5,6,6,4,4,44
2,1,0,2,3,3,4,7,8,16,14,28,25,38,37,44,3,3,0,3,3,3,5,6,5,6,5,6,6,4,4,5,42
1,0,2,3,3,4,7,8,16,14,28,25,38,37,44,42,3,0,3,3,3,5,6,5,6,5,6,6,4,4,5,6,59
0,2,3,3,4,7,8,16,14,28,25,38,37,44,42,59,0,3,3,3,5,6,5,6,5,6,6,4,4,5,6,6,49
2,3,3,4,7,8,16,14,28,25,38,37,44,42,59,49,3,3,3,5,6,5,6,5,6,6,4,4,5,6,6,6,69
3,3,4,7,8,16,14,28,25,38,37,44,42,59,49,69,3,3,5,6,5,6,5,6,6,4,4,5,6,6,6,6,61
3,4,7,8,16,14,28,25,38,37,44,42,59,49,69,61,3,5,6,5,6,5,6,6,4,4,5,6,6,6,6,6,71
4,7,8,16,14,28,25,38,37,44,42,59,49,69,61,71,5,6,5,6,5,6,6,4,4,5,6,6,6,6,6,4,78
7,8,16,14,28,25,38,37,44,42,59,49,69,61,71,78,6,5,6,5,6,6,4,4,5,6,6,6,6,6,4,4,84
8,16,14,28,25,38,37,44,42,59,49,69,61,71,78,84,5,6,5,6,6,4,4,5,6,6,6,6,6,4,4,4,84
16,14,28,25,38,37,44,42,59,49,69,61,71,78,84,84,6,5,6,6,4,4,5,6,6,6,6,6,4,4,4,5,89
14,28,25,38,37,44,42,59,49,69,61,71,78,84,84,89,5,6,6,4,4,5,6,6,6,6,6,4,4,4,5,5,92
28,25,38,37,44,42,59,49,69,61,71,78,84,84,89,92,6,6,4,4,5,6,6,6,6,6,4,4,4,5,5,4,94
25,38,37,44,42,59,49,69,61,71,78,84,84,89,92,94,6,4,4,5,6,6,6,6,6,4,4,4,5,5,4,2,84
38,37,44,42,59,49,69,61,71,78,84,84,89,92,94,84,4,4,5,6,6,6,6,6,4,4,4,5,5,4,2,2,87
37,44,42,59,49,69,61,71,78,84,84,89,92,94,84,87,4,5,6,6,6,6,6,4,4,4,5,5,4,2,2,1,77
44,42,59,49,69,61,71,78,84,84,89,92,94,84,87,77,5,6,6,6,6,6,4,4,4,5,5,4,2,2,1,4,82
42,59,49,69,61,71,78,84,84,89,92,94,84,87,77,82,6,6,6,6,6,4,4,4,5,5,4,2,2,1,4,4,66
59,49,69,61,71,78,84,84,89,92,94,84,87,77,82,66,6,6,6,6,4,4,4,5,5,4,2,2,1,4,4,2,63
49,69,61,71,78,84,84,89,92,94,84,87,77,82,66,63,6,6,6,4,4,4,5,5,4,2,2,1,4,4,2,4,53
69,61,71,78,84,84,89,92,94,84,87,77,82,66,63,53,6,6,4,4,4,5,5,4,2,2,1,4,4,2,4,5,58
61,71,78,84,84,89,92,94,84,87,77,82,66,63,53,58,6,4,4,4,5,5,4,2,2,1,4,4,2,4,5,6,44
71,78,84,84,89,92,94,84,87,77,82,66,63,53,58,44,4,4,4,5,5,4,2,2,1,4,4,2,4,5,6,6,44
78,84,84,89,92,94,84,87,77,82,66,63,53,58,44,44,4,4,5,5,4,2,2,1,4,4,2,4,5,6,6,7,40
84,84,89,92,94,84,87,77,82,66,63,53,58,44,44,40,4,5,5,4,2,2,1,4,4,2,4,5,6,6,7,6,32
84,89,92,94,84,87,77,82,66,63,53,58,44,44,40,32,5,5,4,2,2,1,4,4,2,4,5,6,6,7,6,8,31
89,92,94,84,87,77,82,66,63,53,58,44,44,40,32,31,5,4,2,2,1,4,4,2,4,5,6,6,7,6,8,6,23
92,94,84,87,77,82,66,63,53,58,44,44,40,32,31,23,4,2,2,1,4,4,2,4,5,6,6,7,6,8,6,6,19
94,84,87,77,82,66,63,53,58,44,44,40,32,31,23,19,2,2,1,4,4,2,4,5,6,6,7,6,8,6,6,5,15
84,87,77,82,66,63,53,58,44,44,40,32,31,23,19,15,2,1,4,4,2,4,5,6,6,7,6,8,6,6,5,4,8
87,77,82,66,63,53,58,44,44,40,32,31,23,19,15,8,1,4,4,2,4,5,6,6,7,6,8,6,6,5,4,7,8
77,82,66,63,53,58,44,44,40,32,31,23,19,15,8,8,4,4,2,4,5,6,6,7,6,8,6,6,5,4,7,5,6
82,66,63,53,58,44,44,40,32,31,23,19,15,8,8,6,4,2,4,5,6,6,7,6,8,6,6,5,4,7,5,3,10
66,63,53,58,44,44,40,32,31,23,19,15,8,8,6,10,2,4,5,6,6,7,6,8,6,6,5,4,7,5,3,7,10
63,53,58,44,44,40,32,31,23,19,15,8,8,6,10,10,4,5,6,6,7,6,8,6,6,5,4,7,5,3,7,7,7
53,58,44,44,40,32,31,23,19,15,8,8,6,10,10,7,5,6,6,7,6,8,6,6,5,4,7,5,3,7,7,3,7
58,44,44,40,32,31,23,19,15,8,8,6,10,10,7,7,6,6,7,6,8,6,6,5,4,7,5,3,7,7,3,6,4
44,44,40,32,31,23,19,15,8,8,6,10,10,7,7,4,6,7,6,8,6,6,5,4,7,5,3,7,7,3,6,6,5
44,40,32,31,23,19,15,8,8,6,10,10,7,7,4,5,7,6,8,6,6,5,4,7,5,3,7,7,3,6,6,6,2
40,32,31,23,19,15,8,8,6,10,10,7,7,4,5,2,6,8,6,6,5,4,7,5,3,7,7,3,6,6,6,6,5
32,31,23,19,15,8,8,6,10,10,7,7,4,5,2,5,8,6,6,5,4,7,5,3,7,7,3,6,6,6,6,1,0
31,23,19,15,8,8,6,10,10,7,7,4,5,2,5,0,6,6,5,4,7,5,3,7,7,3,6,6,6,6,1,0,2
23,19,15,8,8,6,10,10,7,7,4,5,2,5,0,2,6,5,4,7,5,3,7,7,3,6,6,6,6,1,0,1,1
19,15,8,8,6,10,10,7,7,4,5,2,5,0,2,1,5,4,7,5,3,7,7,3,6,6,6,6,1,0,1,1,1
15,8,8,6,10,10,7,7,4,5,2,5,0,2,1,1,4,7,5,3,7,7,3,6,6,6,6,1,0,1,1,1,0
8,8,6,10,10,7,7,4,5,2,5,0,2,1,1,0,7,5,3,7,7,3,6,6,6,6,1,0,1,1,1,0,1
8,6,10,10,7,7,4,5,2,5,0,2,1,1,0,1,5,3,7,7,3,6,6,6,6,1,0,1,1,1,0,9,1
6,10,10,7,7,4,5,2,5,0,2,1,1,0,1,1,3,7,7,3,6,6,6,6,1,0,1,1,1,0,9,9,2
10,10,7,7,4,5,2,5,0,2,1,1,0,1,1,2,7,7,3,6,6,6,6,1,0,1,1,1,0,9,9,9,0
10,7,7,4,5,2,5,0,2,1,1,0,1,1,2,0,7,3,6,6,6,6,1,0,1,1,1,0,9,9,9,0,1
7,7,4,5,2,5,0,2,1,1,0,1,1,2,0,1,3,6,6,6,6,1,0,1,1,1,0,9,9,9,0,9,0
7,4,5,2,5,0,2,1,1,0,1,1,2,0,1,0,6,6,6,6,1,0,1,1,1,0,9,9,9,0,9,0,0
4,5,2,5,0,2,1,1,0,1,1,2,0,1,0,0,6,6,6,1,0,1,1,1,0,9,9,9,0,9,0,0,0
5,2,5,0,2,1,1,0,1,1,2,0,1,0,0,0,6,6,1,0,1,1,1,0,9,9,9,0,9,0,0,0,0
2,5,0,2,1,1,0,1,1,2,0,1,0,0,0,0,6,1,0,1,1,1,0,9,9,9,0,9,0,0,0,0,0
5,0,2,1,1,0,1,1,2,0,1,0,0,0,0,0,1,0,1,1,1,0,9,9,9,0,9,0,0,0,0,0,0
0,2,1,1,0,1,1,2,0,1,0,0,0,0,0,0,0,1,1,1,0,9,9,9,0,9,0,0,0,0,0,0,1
2,1,1,0,1,1,2,0,1,0,0,0,0,0,0,1,1,1,1,0,9,9,9,0,9,0,0,0,0,0,0,9,0
1,1,0,1,1,2,0,1,0,0,0,0,0,0,1,0,1,1,0,9,9,9,0,9,0,0,0,0,0,0,9,0,0
1,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,9,9,9,0,9,0,0,0,0,0,0,9,0,0,0
0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,9,9,9,0,9,0,0,0,0,0,0,9,0,0,0,0
1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,9,9,9,0,9,0,0,0,0,0,0,9,0,0,0,0,0
1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0
2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,2
0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,8,0
0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,8,0,0
0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,8,0,0,0
0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,8,0,0,0,1
0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,6,0,0,0,8,8,0,0,0,2,2
0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,6,0,0,0,8,8,0,0,0,2,6,0
0,0,0,0,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,6,0,0,0,8,8,0,0,0,2,6,0,0
0,0,0,2,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,6,0,0,0,8,8,0,0,0,2,6,0,0,1
0,0,2,0,0,0,1,2,0,0,0,1,2,0,0,1,0,0,6,0,0,0,8,8,0,0,0,2,6,0,0,6,2
0,2,0,0,0,1,2,0,0,0,1,2,0,0,1,2,0,6,0,0,0,8,8,0,0,0,2,6,0,0,6,6,1
2,0,0,0,1,2,0,0,0,1,2,0,0,1,2,1,6,0,0,0,8,8,0,0,0,2,6,0,0,6,6,5,3
0,0,0,1,2,0,0,0,1,2,0,0,1,2,1,3,0,0,0,8,8,0,0,0,2,6,0,0,6,6,5,4,5
0,0,1,2,0,0,0,1,2,0,0,1,2,1,3,5,0,0,8,8,0,0,0,2,6,0,0,6,6,5,4,4,5
0,1,2,0,0,0,1,2,0,0,1,2,1,3,5,5,0,8,8,0,0,0,2,6,0,0,6,6,5,4,4,4,9
1,2,0,0,0,1,2,0,0,1,2,1,3,5,5,9,8,8,0,0,0,2,6,0,0,6,6,5,4,4,4,5,14
2,0,0,0,1,2,0,0,1,2,1,3,5,5,9,14,8,0,0,0,2,6,0,0,6,6,5,4,4,4,5,4,14
0,0,0,1,2,0,0,1,2,1,3,5,5,9,14,14,0,0,0,2,6,0,0,6,6,5,4,4,4,5,4,5,20
0,0,1,2,0,0,1,2,1,3,5,5,9,14,14,20,0,0,2,6,0,0,6,6,5,4,4,4,5,4,5,6,21
0,1,2,0,0,1,2,1,3,5,5,9,14,14,20,21,0,2,6,0,0,6,6,5,4,4,4,5,4,5,6,4,24
1,2,0,0,1,2,1,3,5,5,9,14,14,20,21,24,2,6,0,0,6,6,5,4,4,4,5,4,5,6,4,6,28
2,0,0,1,2,1,3,5,5,9,14,14,20,21,24,28,6,0,0,6,6,5,4,4,4,5,4,5,6,4,6,8,32
0,0,1,2,1,3,5,5,9,14,14,20,21,24,28,32,0,0,6,6,5,4,4,4,5,4,5,6,4,6,8,5,33
0,1,2,1,3,5,5,9,14,14,20,21,24,28,32,33,0,6,6,5,4,4,4,5,4,5,6,4,6,8,5,4,37
1,2,1,3,5,5,9,14,14,20,21,24,28,32,33,37,6,6,5,4,4,4,5,4,5,6,4,6,8,5,4,4,38
2,1,3,5,5,9,14,14,20,21,24,28,32,33,37,38,6,5,4,4,4,5,4,5,6,4,6,8,5,4,4,4,45
1,3,5,5,9,14,14,20,21,24,28,32,33,37,38,45,5,4,4,4,5,4,5,6,4,6,8,5,4,4,4,4,49
3,5,5,9,14,14,20,21,24,28,32,33,37,38,45,49,4,4,4,5,4,5,6,4,6,8,5,4,4,4,4,4,48
5,5,9,14,14,20,21,24,28,32,33,37,38,45,49,48,4,4,5,4,5,6,4,6,8,5,4,4,4,4,4,4,51
5,9,14,14,20,21,24,28,32,33,37,38,45,49,48,51,4,5,4,5,6,4,6,8,5,4,4,4,4,4,4,3,57
9,14,14,20,21,24,28,32,33,37,38,45,49,48,51,57,5,4,5,6,4,6,8,5,4,4,4,4,4,4,3,4,59
14,14,20,21,24,28,32,33,37,38,45,49,48,51,57,59,4,5,6,4,6,8,5,4,4,4,4,4,4,3,4,3,61
14,20,21,24,28,32,33,37,38,45,49,48,51,57,59,61,5,6,4,6,8,5,4,4,4,4,4,4,3,4,3,3,59
20,21,24,28,32,33,37,38,45,49,48,51,57,59,61,59,6,4,6,8,5,4,4,4,4,4,4,3,4,3,3,3,53
21,24,28,32,33,37,38,45,49,48,51,57,59,61,59,53,4,6,8,5,4,4,4,4,4,4,3,4,3,3,3,4,57
24,28,32,33,37,38,45,49,48,51,57,59,61,59,53,57,6,8,5,4,4,4,4,4,4,3,4,3,3,3,4,4,51
28,32,33,37,38,45,49,48,51,57,59,61,59,53,57,51,8,5,4,4,4,4,4,4,3,4,3,3,3,4,4,5,49
32,33,37,38,45,49,48,51,57,59,61,59,53,57,51,49,5,4,4,4,4,4,4,3,4,3,3,3,4,4,5,6,47
33,37,38,45,49,48,51,57,59,61,59,53,57,51,49,47,4,4,4,4,4,4,3,4,3,3,3,4,4,5,6,6,39
37,38,45,49,48,51,57,59,61,59,53,57,51,49,47,39,4,4,4,4,4,3,4,3,3,3,4,4,5,6,6,4,37
38,45,49,48,51,57,59,61,59,53,57,51,49,47,39,37,4,4,4,4,3,4,3,3,3,4,4,5,6,6,4,4,36
45,49,48,51,57,59,61,59,53,57,51,49,47,39,37,36,4,4,4,3,4,3,3,3,4,4,5,6,6,4,4,4,31
49,48,51,57,59,61,59,53,57,51,49,47,39,37,36,31,4,4,3,4,3,3,3,4,4,5,6,6,4,4,4,2,27
48,51,57,59,61,59,53,57,51,49,47,39,37,36,31,27,4,3,4,3,3,3,4,4,5,6,6,4,4,4,2,3,26
51,57,59,61,59,53,57,51,49,47,39,37,36,31,27,26,3,4,3,3,3,4,4,5,6,6,4,4,4,2,3,2,21
57,59,61,59,53,57,51,49,47,39,37,36,31,27,26,21,4,3,3,3,4,4,5,6,6,4,4,4,2,3,2,2,20
