x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,x-count,y-count
1,4,0,4,0,1,0,7,11,15,22,20,30,28,34,37,49
4,0,4,0,1,0,7,11,15,22,20,30,28,34,37,49,46
0,4,0,1,0,7,11,15,22,20,30,28,34,37,49,46,45
4,0,1,0,7,11,15,22,20,30,28,34,37,49,46,45,62
0,1,0,7,11,15,22,20,30,28,34,37,49,46,45,62,60
1,0,7,11,15,22,20,30,28,34,37,49,46,45,62,60,58
0,7,11,15,22,20,30,28,34,37,49,46,45,62,60,58,71
7,11,15,22,20,30,28,34,37,49,46,45,62,60,58,71,66
11,15,22,20,30,28,34,37,49,46,45,62,60,58,71,66,76
15,22,20,30,28,34,37,49,46,45,62,60,58,71,66,76,78
22,20,30,28,34,37,49,46,45,62,60,58,71,66,76,78,73
20,30,28,34,37,49,46,45,62,60,58,71,66,76,78,73,74
30,28,34,37,49,46,45,62,60,58,71,66,76,78,73,74,63
28,34,37,49,46,45,62,60,58,71,66,76,78,73,74,63,73
34,37,49,46,45,62,60,58,71,66,76,78,73,74,63,73,62
37,49,46,45,62,60,58,71,66,76,78,73,74,63,73,62,58
49,46,45,62,60,58,71,66,76,78,73,74,63,73,62,58,50
46,45,62,60,58,71,66,76,78,73,74,63,73,62,58,50,43
45,62,60,58,71,66,76,78,73,74,63,73,62,58,50,43,49
62,60,58,71,66,76,78,73,74,63,73,62,58,50,43,49,39
60,58,71,66,76,78,73,74,63,73,62,58,50,43,49,39,32
58,71,66,76,78,73,74,63,73,62,58,50,43,49,39,32,33
71,66,76,78,73,74,63,73,62,58,50,43,49,39,32,33,27
66,76,78,73,74,63,73,62,58,50,43,49,39,32,33,27,24
76,78,73,74,63,73,62,58,50,43,49,39,32,33,27,24,8
78,73,74,63,73,62,58,50,43,49,39,32,33,27,24,8,8
73,74,63,73,62,58,50,43,49,39,32,33,27,24,8,8,4
74,63,73,62,58,50,43,49,39,32,33,27,24,8,8,4,2
63,73,62,58,50,43,49,39,32,33,27,24,8,8,4,2,0
73,62,58,50,43,49,39,32,33,27,24,8,8,4,2,0,1
62,58,50,43,49,39,32,33,27,24,8,8,4,2,0,1,0
58,50,43,49,39,32,33,27,24,8,8,4,2,0,1,0,0
50,43,49,39,32,33,27,24,8,8,4,2,0,1,0,0,0
43,49,39,32,33,27,24,8,8,4,2,0,1,0,0,0,0
49,39,32,33,27,24,8,8,4,2,0,1,0,0,0,0,0
39,32,33,27,24,8,8,4,2,0,1,0,0,0,0,0,0
32,33,27,24,8,8,4,2,0,1,0,0,0,0,0,0,0
33,27,24,8,8,4,2,0,1,0,0,0,0,0,0,0,2
27,24,8,8,4,2,0,1,0,0,0,0,0,0,0,2,0
24,8,8,4,2,0,1,0,0,0,0,0,0,0,2,0,0
8,8,4,2,0,1,0,0,0,0,0,0,0,2,0,0,0
8,4,2,0,1,0,0,0,0,0,0,0,2,0,0,0,2
4,2,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0
2,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0
0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2
0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0
0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0
0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0
0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0
0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0
0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0
2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1
0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1
0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,3
0,2,0,0,0,0,2,0,0,0,0,0,0,1,1,3,0
2,0,0,0,0,2,0,0,0,0,0,0,1,1,3,0,0
0,0,0,0,2,0,0,0,0,0,0,1,1,3,0,0,0
0,0,0,2,0,0,0,0,0,0,1,1,3,0,0,0,0
0,0,2,0,0,0,0,0,0,1,1,3,0,0,0,0,0
0,2,0,0,0,0,0,0,1,1,3,0,0,0,0,0,4
2,0,0,0,0,0,0,1,1,3,0,0,0,0,0,4,0
0,0,0,0,0,0,1,1,3,0,0,0,0,0,4,0,0
0,0,0,0,0,1,1,3,0,0,0,0,0,4,0,0,0
0,0,0,0,1,1,3,0,0,0,0,0,4,0,0,0,0
0,0,0,1,1,3,0,0,0,0,0,4,0,0,0,0,0
0,0,1,1,3,0,0,0,0,0,4,0,0,0,0,0,0
0,1,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0
1,1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,1
1,3,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1
3,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0
0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,1
0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,1,0
0,0,0,4,0,0,0,0,0,0,0,1,1,0,1,0,1
0,0,4,0,0,0,0,0,0,0,1,1,0,1,0,1,1
0,4,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0
4,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,3
0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,3,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,3,1,4
0,0,0,0,0,1,1,0,1,0,1,1,0,3,1,4,0
0,0,0,0,1,1,0,1,0,1,1,0,3,1,4,0,1
0,0,0,1,1,0,1,0,1,1,0,3,1,4,0,1,0
0,0,1,1,0,1,0,1,1,0,3,1,4,0,1,0,8
0,1,1,0,1,0,1,1,0,3,1,4,0,1,0,8,12
1,1,0,1,0,1,1,0,3,1,4,0,1,0,8,12,13
1,0,1,0,1,1,0,3,1,4,0,1,0,8,12,13,20
0,1,0,1,1,0,3,1,4,0,1,0,8,12,13,20,21
1,0,1,1,0,3,1,4,0,1,0,8,12,13,20,21,30
0,1,1,0,3,1,4,0,1,0,8,12,13,20,21,30,26
1,1,0,3,1,4,0,1,0,8,12,13,20,21,30,26,37
1,0,3,1,4,0,1,0,8,12,13,20,21,30,26,37,36
0,3,1,4,0,1,0,8,12,13,20,21,30,26,37,36,49
3,1,4,0,1,0,8,12,13,20,21,30,26,37,36,49,43
1,4,0,1,0,8,12,13,20,21,30,26,37,36,49,43,53
4,0,1,0,8,12,13,20,21,30,26,37,36,49,43,53,51
0,1,0,8,12,13,20,21,30,26,37,36,49,43,53,51,65
1,0,8,12,13,20,21,30,26,37,36,49,43,53,51,65,62
0,8,12,13,20,21,30,26,37,36,49,43,53,51,65,62,63
8,12,13,20,21,30,26,37,36,49,43,53,51,65,62,63,72
12,13,20,21,30,26,37,36,49,43,53,51,65,62,63,72,81
13,20,21,30,26,37,36,49,43,53,51,65,62,63,72,81,73
20,21,30,26,37,36,49,43,53,51,65,62,63,72,81,73,77
21,30,26,37,36,49,43,53,51,65,62,63,72,81,73,77,69
30,26,37,36,49,43,53,51,65,62,63,72,81,73,77,69,73
26,37,36,49,43,53,51,65,62,63,72,81,73,77,69,73,66
37,36,49,43,53,51,65,62,63,72,81,73,77,69,73,66,60
36,49,43,53,51,65,62,63,72,81,73,77,69,73,66,60,56
49,43,53,51,65,62,63,72,81,73,77,69,73,66,60,56,52
43,53,51,65,62,63,72,81,73,77,69,73,66,60,56,52,44
53,51,65,62,63,72,81,73,77,69,73,66,60,56,52,44,44
51,65,62,63,72,81,73,77,69,73,66,60,56,52,44,44,41
65,62,63,72,81,73,77,69,73,66,60,56,52,44,44,41,37
62,63,72,81,73,77,69,73,66,60,56,52,44,44,41,37,30
63,72,81,73,77,69,73,66,60,56,52,44,44,41,37,30,29
72,81,73,77,69,73,66,60,56,52,44,44,41,37,30,29,20
81,73,77,69,73,66,60,56,52,44,44,41,37,30,29,20,9
73,77,69,73,66,60,56,52,44,44,41,37,30,29,20,9,9
77,69,73,66,60,56,52,44,44,41,37,30,29,20,9,9,4
69,73,66,60,56,52,44,44,41,37,30,29,20,9,9,4,2
73,66,60,56,52,44,44,41,37,30,29,20,9,9,4,2,0
66,60,56,52,44,44,41,37,30,29,20,9,9,4,2,0,1
60,56,52,44,44,41,37,30,29,20,9,9,4,2,0,1,0
56,52,44,44,41,37,30,29,20,9,9,4,2,0,1,0,2
52,44,44,41,37,30,29,20,9,9,4,2,0,1,0,2,0
44,44,41,37,30,29,20,9,9,4,2,0,1,0,2,0,1
44,41,37,30,29,20,9,9,4,2,0,1,0,2,0,1,0
41,37,30,29,20,9,9,4,2,0,1,0,2,0,1,0,0
37,30,29,20,9,9,4,2,0,1,0,2,0,1,0,0,0
30,29,20,9,9,4,2,0,1,0,2,0,1,0,0,0,0
29,20,9,9,4,2,0,1,0,2,0,1,0,0,0,0,0
20,9,9,4,2,0,1,0,2,0,1,0,0,0,0,0,0
9,9,4,2,0,1,0,2,0,1,0,0,0,0,0,0,0
9,4,2,0,1,0,2,0,1,0,0,0,0,0,0,0,1
4,2,0,1,0,2,0,1,0,0,0,0,0,0,0,1,1
2,0,1,0,2,0,1,0,0,0,0,0,0,0,1,1,0
0,1,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1
0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1
2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2
0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0
0,0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,0
0,0,0,0,1,1,0,0,1,1,0,0,0,2,0,0,0
0,0,0,1,1,0,0,1,1,0,0,0,2,0,0,0,2
0,0,1,1,0,0,1,1,0,0,0,2,0,0,0,2,0
0,1,1,0,0,1,1,0,0,0,2,0,0,0,2,0,0
1,1,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0
1,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0
0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,1
0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,1,1
1,1,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0
1,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0
0,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0
0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0
0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0
2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0
0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,2
0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,2,0
0,0,0,0,1,0,0,0,1,1,0,1,0,0,2,0,5
0,0,0,1,0,0,0,1,1,0,1,0,0,2,0,5,0
0,0,1,0,0,0,1,1,0,1,0,0,2,0,5,0,4
0,1,0,0,0,1,1,0,1,0,0,2,0,5,0,4,6
1,0,0,0,1,1,0,1,0,0,2,0,5,0,4,6,0
0,0,0,1,1,0,1,0,0,2,0,5,0,4,6,0,3
0,0,1,1,0,1,0,0,2,0,5,0,4,6,0,3,2
0,1,1,0,1,0,0,2,0,5,0,4,6,0,3,2,1
1,1,0,1,0,0,2,0,5,0,4,6,0,3,2,1,0
1,0,1,0,0,2,0,5,0,4,6,0,3,2,1,0,8
0,1,0,0,2,0,5,0,4,6,0,3,2,1,0,8,16
1,0,0,2,0,5,0,4,6,0,3,2,1,0,8,16,17
0,0,2,0,5,0,4,6,0,3,2,1,0,8,16,17,25
0,2,0,5,0,4,6,0,3,2,1,0,8,16,17,25,24
2,0,5,0,4,6,0,3,2,1,0,8,16,17,25,24,36
0,5,0,4,6,0,3,2,1,0,8,16,17,25,24,36,35
5,0,4,6,0,3,2,1,0,8,16,17,25,24,36,35,40
0,4,6,0,3,2,1,0,8,16,17,25,24,36,35,40,44
4,6,0,3,2,1,0,8,16,17,25,24,36,35,40,44,60
6,0,3,2,1,0,8,16,17,25,24,36,35,40,44,60,56
0,3,2,1,0,8,16,17,25,24,36,35,40,44,60,56,60
3,2,1,0,8,16,17,25,24,36,35,40,44,60,56,60,62
2,1,0,8,16,17,25,24,36,35,40,44,60,56,60,62,74
1,0,8,16,17,25,24,36,35,40,44,60,56,60,62,74,67
0,8,16,17,25,24,36,35,40,44,60,56,60,62,74,67,87
8,16,17,25,24,36,35,40,44,60,56,60,62,74,67,87,82
16,17,25,24,36,35,40,44,60,56,60,62,74,67,87,82,91
17,25,24,36,35,40,44,60,56,60,62,74,67,87,82,91,87
25,24,36,35,40,44,60,56,60,62,74,67,87,82,91,87,95
24,36,35,40,44,60,56,60,62,74,67,87,82,91,87,95,85
36,35,40,44,60,56,60,62,74,67,87,82,91,87,95,85,82
35,40,44,60,56,60,62,74,67,87,82,91,87,95,85,82,83
40,44,60,56,60,62,74,67,87,82,91,87,95,85,82,83,75
44,60,56,60,62,74,67,87,82,91,87,95,85,82,83,75,62
60,56,60,62,74,67,87,82,91,87,95,85,82,83,75,62,68
56,60,62,74,67,87,82,91,87,95,85,82,83,75,62,68,52
60,62,74,67,87,82,91,87,95,85,82,83,75,62,68,52,60
62,74,67,87,82,91,87,95,85,82,83,75,62,68,52,60,44
74,67,87,82,91,87,95,85,82,83,75,62,68,52,60,44,42
67,87,82,91,87,95,85,82,83,75,62,68,52,60,44,42,38
87,82,91,87,95,85,82,83,75,62,68,52,60,44,42,38,34
82,91,87,95,85,82,83,75,62,68,52,60,44,42,38,34,27
91,87,95,85,82,83,75,62,68,52,60,44,42,38,34,27,9
87,95,85,82,83,75,62,68,52,60,44,42,38,34,27,9,10
95,85,82,83,75,62,68,52,60,44,42,38,34,27,9,10,6
85,82,83,75,62,68,52,60,44,42,38,34,27,9,10,6,0
82,83,75,62,68,52,60,44,42,38,34,27,9,10,6,0,1
83,75,62,68,52,60,44,42,38,34,27,9,10,6,0,1,1
75,62,68,52,60,44,42,38,34,27,9,10,6,0,1,1,1
62,68,52,60,44,42,38,34,27,9,10,6,0,1,1,1,0
68,52,60,44,42,38,34,27,9,10,6,0,1,1,1,0,0
52,60,44,42,38,34,27,9,10,6,0,1,1,1,0,0,1
60,44,42,38,34,27,9,10,6,0,1,1,1,0,0,1,1
44,42,38,34,27,9,10,6,0,1,1,1,0,0,1,1,0
42,38,34,27,9,10,6,0,1,1,1,0,0,1,1,0,0
38,34,27,9,10,6,0,1,1,1,0,0,1,1,0,0,0
34,27,9,10,6,0,1,1,1,0,0,1,1,0,0,0,0
27,9,10,6,0,1,1,1,0,0,1,1,0,0,0,0,0
9,10,6,0,1,1,1,0,0,1,1,0,0,0,0,0,3
10,6,0,1,1,1,0,0,1,1,0,0,0,0,0,3,0
6,0,1,1,1,0,0,1,1,0,0,0,0,0,3,0,0
0,1,1,1,0,0,1,1,0,0,0,0,0,3,0,0,0
1,1,1,0,0,1,1,0,0,0,0,0,3,0,0,0,2
1,1,0,0,1,1,0,0,0,0,0,3,0,0,0,2,0
1,0,0,1,1,0,0,0,0,0,3,0,0,0,2,0,0
0,0,1,1,0,0,0,0,0,3,0,0,0,2,0,0,0
0,1,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0
1,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0
1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0
0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1
0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0
0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0
0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0
0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1
0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,6
0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,6,7
0,0,0,0,0,0,0,0,3,1,0,1,0,1,6,7,6
0,0,0,0,0,0,0,3,1,0,1,0,1,6,7,6,7
0,0,0,0,0,0,3,1,0,1,0,1,6,7,6,7,7
0,0,0,0,0,3,1,0,1,0,1,6,7,6,7,7,8
0,0,0,0,3,1,0,1,0,1,6,7,6,7,7,8,9
0,0,0,3,1,0,1,0,1,6,7,6,7,7,8,9,11
0,0,3,1,0,1,0,1,6,7,6,7,7,8,9,11,19
0,3,1,0,1,0,1,6,7,6,7,7,8,9,11,19,19
3,1,0,1,0,1,6,7,6,7,7,8,9,11,19,19,27
1,0,1,0,1,6,7,6,7,7,8,9,11,19,19,27,33
0,1,0,1,6,7,6,7,7,8,9,11,19,19,27,33,40
1,0,1,6,7,6,7,7,8,9,11,19,19,27,33,40,43
0,1,6,7,6,7,7,8,9,11,19,19,27,33,40,43,48
1,6,7,6,7,7,8,9,11,19,19,27,33,40,43,48,60
6,7,6,7,7,8,9,11,19,19,27,33,40,43,48,60,66
7,6,7,7,8,9,11,19,19,27,33,40,43,48,60,66,65
6,7,7,8,9,11,19,19,27,33,40,43,48,60,66,65,72
7,7,8,9,11,19,19,27,33,40,43,48,60,66,65,72,77
7,8,9,11,19,19,27,33,40,43,48,60,66,65,72,77,82
8,9,11,19,19,27,33,40,43,48,60,66,65,72,77,82,93
9,11,19,19,27,33,40,43,48,60,66,65,72,77,82,93,99
11,19,19,27,33,40,43,48,60,66,65,72,77,82,93,99,95
19,19,27,33,40,43,48,60,66,65,72,77,82,93,99,95,114
19,27,33,40,43,48,60,66,65,72,77,82,93,99,95,114,107
27,33,40,43,48,60,66,65,72,77,82,93,99,95,114,107,110
33,40,43,48,60,66,65,72,77,82,93,99,95,114,107,110,103
40,43,48,60,66,65,72,77,82,93,99,95,114,107,110,103,99
43,48,60,66,65,72,77,82,93,99,95,114,107,110,103,99,100
48,60,66,65,72,77,82,93,99,95,114,107,110,103,99,100,84
60,66,65,72,77,82,93,99,95,114,107,110,103,99,100,84,84
66,65,72,77,82,93,99,95,114,107,110,103,99,100,84,84,71
65,72,77,82,93,99,95,114,107,110,103,99,100,84,84,71,64
72,77,82,93,99,95,114,107,110,103,99,100,84,84,71,64,69
77,82,93,99,95,114,107,110,103,99,100,84,84,71,64,69,56
82,93,99,95,114,107,110,103,99,100,84,84,71,64,69,56,52
93,99,95,114,107,110,103,99,100,84,84,71,64,69,56,52,45
99,95,114,107,110,103,99,100,84,84,71,64,69,56,52,45,40
95,114,107,110,103,99,100,84,84,71,64,69,56,52,45,40,29
114,107,110,103,99,100,84,84,71,64,69,56,52,45,40,29,15
107,110,103,99,100,84,84,71,64,69,56,52,45,40,29,15,12
110,103,99,100,84,84,71,64,69,56,52,45,40,29,15,12,7
103,99,100,84,84,71,64,69,56,52,45,40,29,15,12,7,0
99,100,84,84,71,64,69,56,52,45,40,29,15,12,7,0,2
100,84,84,71,64,69,56,52,45,40,29,15,12,7,0,2,0
84,84,71,64,69,56,52,45,40,29,15,12,7,0,2,0,1
84,71,64,69,56,52,45,40,29,15,12,7,0,2,0,1,0
71,64,69,56,52,45,40,29,15,12,7,0,2,0,1,0,0
64,69,56,52,45,40,29,15,12,7,0,2,0,1,0,0,1
69,56,52,45,40,29,15,12,7,0,2,0,1,0,0,1,0
56,52,45,40,29,15,12,7,0,2,0,1,0,0,1,0,1
52,45,40,29,15,12,7,0,2,0,1,0,0,1,0,1,0
45,40,29,15,12,7,0,2,0,1,0,0,1,0,1,0,0
40,29,15,12,7,0,2,0,1,0,0,1,0,1,0,0,0
29,15,12,7,0,2,0,1,0,0,1,0,1,0,0,0,0
15,12,7,0,2,0,1,0,0,1,0,1,0,0,0,0,3
12,7,0,2,0,1,0,0,1,0,1,0,0,0,0,3,0
7,0,2,0,1,0,0,1,0,1,0,0,0,0,3,0,2
0,2,0,1,0,0,1,0,1,0,0,0,0,3,0,2,0
2,0,1,0,0,1,0,1,0,0,0,0,3,0,2,0,0
0,1,0,0,1,0,1,0,0,0,0,3,0,2,0,0,0
1,0,0,1,0,1,0,0,0,0,3,0,2,0,0,0,0
0,0,1,0,1,0,0,0,0,3,0,2,0,0,0,0,1
0,1,0,1,0,0,0,0,3,0,2,0,0,0,0,1,1
1,0,1,0,0,0,0,3,0,2,0,0,0,0,1,1,1
0,1,0,0,0,0,3,0,2,0,0,0,0,1,1,1,0
1,0,0,0,0,3,0,2,0,0,0,0,1,1,1,0,0
0,0,0,0,3,0,2,0,0,0,0,1,1,1,0,0,0
0,0,0,3,0,2,0,0,0,0,1,1,1,0,0,0,0
0,0,3,0,2,0,0,0,0,1,1,1,0,0,0,0,1
0,3,0,2,0,0,0,0,1,1,1,0,0,0,0,1,0
3,0,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0
0,2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2
0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,0
0,0,0,1,1,1,0,0,0,0,1,0,0,0,2,0,0
0,0,1,1,1,0,0,0,0,1,0,0,0,2,0,0,0
0,1,1,1,0,0,0,0,1,0,0,0,2,0,0,0,1
1,1,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0
1,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0
0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0
0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0
0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1
0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1
0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0
0,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1
1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,2
0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,2,7
1,0,0,0,1,1,0,0,1,0,0,1,0,0,2,7,8
0,0,0,1,1,0,0,1,0,0,1,0,0,2,7,8,7
0,0,1,1,0,0,1,0,0,1,0,0,2,7,8,7,3
0,1,1,0,0,1,0,0,1,0,0,2,7,8,7,3,8
1,1,0,0,1,0,0,1,0,0,2,7,8,7,3,8,6
1,0,0,1,0,0,1,0,0,2,7,8,7,3,8,6,9
0,0,1,0,0,1,0,0,2,7,8,7,3,8,6,9,9
0,1,0,0,1,0,0,2,7,8,7,3,8,6,9,9,9
1,0,0,1,0,0,2,7,8,7,3,8,6,9,9,9,11
0,0,1,0,0,2,7,8,7,3,8,6,9,9,9,11,13
0,1,0,0,2,7,8,7,3,8,6,9,9,9,11,13,23
1,0,0,2,7,8,7,3,8,6,9,9,9,11,13,23,23
0,0,2,7,8,7,3,8,6,9,9,9,11,13,23,23,33
0,2,7,8,7,3,8,6,9,9,9,11,13,23,23,33,36
2,7,8,7,3,8,6,9,9,9,11,13,23,23,33,36,52
7,8,7,3,8,6,9,9,9,11,13,23,23,33,36,52,47
8,7,3,8,6,9,9,9,11,13,23,23,33,36,52,47,61
7,3,8,6,9,9,9,11,13,23,23,33,36,52,47,61,69
3,8,6,9,9,9,11,13,23,23,33,36,52,47,61,69,75
8,6,9,9,9,11,13,23,23,33,36,52,47,61,69,75,82
6,9,9,9,11,13,23,23,33,36,52,47,61,69,75,82,82
9,9,9,11,13,23,23,33,36,52,47,61,69,75,82,82,95
9,9,11,13,23,23,33,36,52,47,61,69,75,82,82,95,111
9,11,13,23,23,33,36,52,47,61,69,75,82,82,95,111,102
11,13,23,23,33,36,52,47,61,69,75,82,82,95,111,102,120
13,23,23,33,36,52,47,61,69,75,82,82,95,111,102,120,115
23,23,33,36,52,47,61,69,75,82,82,95,111,102,120,115,134
23,33,36,52,47,61,69,75,82,82,95,111,102,120,115,134,129
33,36,52,47,61,69,75,82,82,95,111,102,120,115,134,129,135
36,52,47,61,69,75,82,82,95,111,102,120,115,134,129,135,120
52,47,61,69,75,82,82,95,111,102,120,115,134,129,135,120,114
47,61,69,75,82,82,95,111,102,120,115,134,129,135,120,114,125
61,69,75,82,82,95,111,102,120,115,134,129,135,120,114,125,108
69,75,82,82,95,111,102,120,115,134,129,135,120,114,125,108,92
75,82,82,95,111,102,120,115,134,129,135,120,114,125,108,92,90
82,82,95,111,102,120,115,134,129,135,120,114,125,108,92,90,72
82,95,111,102,120,115,134,129,135,120,114,125,108,92,90,72,88
95,111,102,120,115,134,129,135,120,114,125,108,92,90,72,88,61
111,102,120,115,134,129,135,120,114,125,108,92,90,72,88,61,65
102,120,115,134,129,135,120,114,125,108,92,90,72,88,61,65,49
120,115,134,129,135,120,114,125,108,92,90,72,88,61,65,49,54
115,134,129,135,120,114,125,108,92,90,72,88,61,65,49,54,36
134,129,135,120,114,125,108,92,90,72,88,61,65,49,54,36,15
129,135,120,114,125,108,92,90,72,88,61,65,49,54,36,15,15
